VendorID,passenger_count,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge,airport_fee,tip_amount
1,2,0,0,134,229,1,1,0,1,1,0,1
1,1,0,0,60,75,2,1,0,1,1,0,4
1,2,0,0,123,137,0,1,0,1,1,0,4
0,1,0,0,84,130,0,1,0,1,0,0,4
1,1,0,0,24,134,2,1,0,1,1,0,4
1,1,0,0,114,206,0,1,0,1,1,0,7
1,1,0,0,48,84,0,1,0,1,1,0,4
1,1,0,0,69,229,0,1,0,1,1,0,4
1,2,0,0,120,121,0,1,0,1,1,0,6
1,1,0,0,58,89,0,1,0,1,1,0,3
1,2,0,0,24,204,0,1,0,1,1,0,7
1,1,0,0,76,204,0,1,0,1,1,0,4
1,1,0,0,64,92,1,1,0,1,0,1,10
0,1,0,0,80,205,6,1,0,1,1,0,2
1,2,0,0,126,206,0,1,0,1,1,0,11
0,1,1,0,64,146,9,1,5,1,1,1,5
0,1,0,0,53,139,6,1,0,1,1,0,2
1,1,0,0,120,84,0,1,0,1,1,0,5
1,2,0,0,45,202,0,1,0,1,1,0,8
0,0,0,0,82,121,6,1,0,1,1,0,3
1,1,0,0,117,228,1,1,0,1,1,0,3
1,1,0,0,72,126,1,1,0,1,1,0,3
1,1,0,0,33,75,0,1,0,1,1,0,1
1,2,0,0,69,115,0,1,0,1,1,0,1
0,1,0,0,81,205,8,1,0,1,1,0,1
1,1,0,0,121,228,1,1,0,1,1,0,3
0,1,0,0,134,61,8,1,0,1,1,0,5
1,1,0,0,71,207,0,1,0,1,1,0,4
1,2,0,0,92,72,1,1,0,1,1,0,6
1,1,0,0,120,138,0,1,0,1,1,0,1
1,3,0,0,134,137,1,1,0,1,1,0,1
1,4,0,0,80,159,2,1,0,1,1,0,5
0,1,0,0,41,197,7,1,0,1,1,0,4
1,1,0,0,81,213,0,1,0,1,1,0,4
1,1,0,0,92,118,0,1,0,1,1,0,5
1,5,0,0,41,89,1,1,0,1,1,0,3
1,1,0,0,114,75,1,1,0,1,1,0,3
1,1,0,0,115,221,1,1,0,1,1,0,7
0,1,0,0,53,206,6,1,0,1,1,0,7
1,1,0,0,121,204,0,1,0,1,1,0,1
0,1,0,0,33,120,6,1,0,1,1,0,3
1,1,0,0,69,66,1,1,0,1,1,0,5
1,1,0,0,80,146,0,1,0,1,1,0,3
0,1,0,0,24,139,6,1,0,1,1,0,6
0,1,0,0,121,94,6,1,0,1,1,0,8
1,1,0,0,79,146,0,1,0,1,1,0,7
1,2,0,0,120,206,0,1,0,1,1,0,4
1,1,0,0,33,40,1,1,0,1,1,0,1
1,1,0,0,38,38,0,1,0,1,1,0,8
1,2,0,0,86,137,0,1,0,1,1,0,1
1,1,0,0,70,38,2,1,0,1,1,0,3
1,3,0,0,55,33,1,1,0,1,1,0,3
1,1,0,0,70,38,1,1,0,1,1,0,4
1,1,0,0,82,204,2,1,0,1,1,0,4
0,1,0,0,53,38,6,1,0,1,1,0,1
1,1,0,0,80,122,0,1,0,1,1,0,6
0,1,0,0,24,120,7,1,0,1,1,0,3
1,2,0,0,41,118,0,1,0,1,1,0,5
1,1,0,0,21,202,0,1,0,1,1,0,7
0,0,0,0,92,2,6,1,0,1,1,0,9
1,1,0,0,115,207,0,1,0,1,1,0,4
1,1,0,0,68,228,2,1,0,1,1,0,2
1,4,0,0,45,229,1,1,0,1,1,0,9
1,1,0,0,68,139,2,1,0,1,1,0,6
0,1,0,0,123,207,6,1,0,1,1,0,5
1,1,0,0,48,129,1,1,0,1,1,0,9
1,1,0,0,123,120,0,1,0,1,1,0,3
1,1,0,0,92,38,0,1,0,1,1,0,6
0,1,0,0,33,134,6,1,0,1,1,0,3
1,3,0,0,121,121,2,1,0,1,1,0,6
1,1,0,0,118,137,0,1,0,1,1,0,4
1,1,0,0,76,142,2,1,0,1,0,0,3
1,1,0,0,48,38,0,1,0,1,1,0,4
0,1,0,0,120,119,7,1,0,1,1,0,2
1,2,0,0,118,122,1,1,0,1,1,0,3
1,1,0,0,80,93,1,1,0,1,1,0,4
0,1,0,0,123,206,7,1,0,1,1,0,1
1,2,0,0,84,120,0,1,0,1,1,0,6
1,5,0,0,121,207,0,1,0,1,1,0,4
1,1,0,0,118,199,1,1,0,1,1,0,4
1,1,0,0,114,56,2,1,0,1,1,0,5
1,1,0,0,26,66,1,1,0,1,1,0,8
1,1,0,0,123,40,0,1,0,1,1,0,3
1,1,0,0,118,56,1,1,0,1,1,0,3
1,1,0,0,121,119,0,1,0,1,1,0,2
1,1,0,0,123,205,0,1,0,1,1,0,6
1,1,0,0,81,120,0,1,0,1,1,0,2
1,1,0,0,81,188,0,1,5,1,1,0,19
1,1,0,0,83,140,0,1,0,1,1,0,1
0,1,0,1,68,146,7,1,0,1,1,0,5
1,1,0,0,113,165,0,1,0,1,1,0,5
1,1,0,0,71,120,2,1,0,1,1,0,2
0,1,0,0,92,197,6,1,0,1,1,0,6
1,1,0,0,84,205,0,1,0,1,1,0,6
1,2,0,0,33,129,1,1,0,1,1,0,5
1,1,0,0,24,40,1,1,0,1,1,0,2
0,1,0,0,81,207,8,1,0,1,1,0,8
1,2,0,0,55,134,2,1,0,1,1,0,1
1,1,0,0,128,140,0,1,0,1,1,0,3
1,1,0,0,134,89,1,1,0,1,1,0,6
1,1,0,0,114,89,1,1,0,1,1,0,5
1,1,0,0,120,119,2,1,0,1,1,0,3
0,1,0,0,67,123,3,1,0,1,0,1,8
1,1,0,0,24,205,0,1,0,1,1,0,2
1,2,0,0,123,228,0,1,0,1,1,0,4
1,2,0,0,123,206,1,1,0,1,1,0,3
1,1,0,0,24,38,0,1,0,1,1,0,3
1,1,0,0,134,116,0,1,5,1,1,0,17
1,1,0,0,24,95,1,1,0,1,1,0,8
1,2,0,0,92,66,0,1,0,1,1,0,7
1,1,0,0,55,75,2,1,0,1,1,0,5
1,1,0,0,121,139,0,1,0,1,1,0,2
1,2,0,0,80,119,0,1,0,1,1,0,2
1,1,0,0,12,120,0,1,0,1,1,0,4
1,1,0,0,121,139,1,1,0,1,1,0,12
1,5,0,0,66,200,1,1,0,1,1,0,5
0,1,0,1,70,207,7,1,0,1,1,0,1
1,3,0,0,80,205,0,1,0,1,1,0,3
1,1,0,0,134,216,0,1,0,1,1,0,8
0,1,0,0,131,107,1,1,0,1,0,0,2
0,1,0,1,113,205,8,1,0,1,1,0,5
1,1,0,0,83,139,0,1,0,1,1,0,5
1,5,0,0,121,197,1,1,0,1,1,0,4
1,1,0,0,33,38,2,1,0,1,1,0,4
1,1,0,0,120,119,0,1,0,1,1,0,3
1,1,0,0,57,40,0,1,0,1,1,0,4
1,1,0,0,120,138,0,1,0,1,1,0,4
1,1,0,0,26,204,2,1,0,1,1,0,2
0,2,0,0,84,206,8,1,0,1,1,0,2
0,1,0,0,118,66,7,1,0,1,1,0,3
0,1,0,0,120,126,6,1,0,1,1,0,7
0,1,0,0,117,129,6,1,0,1,1,0,7
1,1,0,0,117,115,2,1,0,1,1,0,3
1,1,0,0,81,228,0,1,0,1,1,0,5
0,1,0,0,103,192,7,1,0,1,1,0,3
1,1,0,0,123,206,0,1,0,1,1,0,2
1,1,0,0,33,89,0,1,0,1,1,0,1
1,1,0,0,41,119,0,1,0,1,1,0,1
1,1,0,0,72,134,1,1,0,1,1,0,3
0,1,0,0,126,33,8,1,0,1,1,0,8
0,3,0,0,21,206,6,1,0,1,1,0,3
1,1,0,0,121,119,0,1,0,1,1,0,3
1,2,0,0,24,103,2,1,0,1,1,0,5
1,1,0,0,41,222,1,1,0,1,1,0,6
1,1,0,0,41,222,1,1,0,1,1,0,3
0,1,0,0,68,38,7,1,0,1,1,0,3
1,1,0,0,26,38,1,1,0,1,1,0,8
0,1,0,0,121,216,8,1,0,1,1,0,7
1,5,0,0,68,204,0,1,0,1,1,0,2
1,2,0,0,86,204,0,1,0,1,1,0,9
0,1,0,0,53,140,6,1,0,1,1,0,3
1,1,0,0,128,38,1,1,0,1,1,0,6
1,1,0,0,69,118,0,1,0,1,1,0,2
1,1,0,0,66,119,0,1,0,1,1,0,3
1,1,0,0,82,204,0,1,0,1,1,0,5
1,2,0,0,69,205,0,1,0,1,1,0,7
1,2,0,0,122,205,0,1,0,1,1,0,5
0,0,0,0,135,198,8,1,0,1,1,0,3
1,1,0,0,128,207,2,1,0,1,1,0,7
0,1,0,1,92,146,8,1,0,1,1,0,4
1,1,0,0,120,201,0,1,0,1,1,0,6
1,1,0,0,92,199,2,1,0,1,1,0,3
0,1,0,0,71,198,6,1,0,1,1,0,1
0,0,0,0,121,118,6,1,0,1,1,0,4
0,1,0,0,55,138,8,1,0,1,1,0,2
0,1,0,0,70,201,6,1,0,1,1,0,6
1,1,0,0,33,122,1,1,0,1,1,0,4
1,1,0,0,24,197,0,1,0,1,1,0,5
0,1,0,0,120,205,6,1,0,1,1,0,2
0,1,0,0,58,75,6,0,0,1,1,0,4
1,1,0,0,21,204,0,1,0,1,1,0,3
0,1,0,0,40,63,0,1,0,1,0,0,5
1,1,0,0,33,213,1,1,0,1,1,0,1
1,2,0,0,70,35,2,1,0,1,1,0,4
1,1,0,0,128,66,1,1,0,1,1,0,4
1,1,0,0,117,38,0,1,0,1,1,0,5
0,1,0,0,24,115,8,1,0,1,1,0,5
1,1,0,0,75,93,0,1,0,1,1,0,3
1,1,0,0,121,138,0,1,0,1,1,0,3
1,1,0,0,123,56,2,1,0,1,1,0,5
1,1,0,0,120,56,2,1,0,1,1,0,7
1,2,0,0,126,120,0,1,0,1,1,0,6
1,2,0,0,83,93,2,1,0,1,1,0,4
1,1,0,0,92,140,0,1,0,1,1,0,3
1,1,0,0,55,202,0,1,0,1,1,0,2
1,1,0,0,116,38,1,1,0,1,1,0,9
1,1,0,0,55,138,0,1,0,1,1,0,5
1,1,0,0,114,205,2,1,0,1,1,0,4
1,3,0,0,121,35,2,1,0,1,1,0,4
1,1,0,0,24,216,1,1,0,1,1,0,5
0,1,0,0,55,103,7,1,0,1,1,0,4
0,2,0,0,41,199,7,1,0,1,1,0,4
1,1,0,0,114,75,1,1,0,1,1,0,2
0,1,0,0,69,119,8,1,0,1,1,0,3
1,1,0,0,55,118,0,1,0,1,1,0,5
0,1,0,0,120,229,8,1,0,1,1,0,3
1,3,0,0,70,204,1,1,0,1,1,0,3
0,1,0,0,126,103,7,1,0,1,1,0,5
1,2,0,0,41,1,1,1,0,1,1,0,4
0,1,0,0,86,197,6,1,0,1,1,0,2
1,1,0,0,67,120,0,1,5,1,1,1,16
1,2,0,0,69,204,2,1,0,1,1,0,3
0,2,0,0,113,229,6,1,0,1,1,0,1
1,1,0,0,81,118,0,1,0,1,1,0,7
1,1,0,0,68,204,0,1,0,1,1,0,5
1,1,0,0,82,140,0,1,0,1,1,0,3
1,1,0,0,19,204,0,1,0,1,1,0,4
0,1,0,0,103,179,7,1,0,1,1,0,3
0,1,0,0,55,202,6,1,0,1,1,0,4
0,1,0,1,55,94,6,1,0,1,1,0,3
0,1,0,0,82,84,7,1,0,1,1,0,2
1,1,0,0,81,207,2,1,0,1,1,0,5
1,1,0,0,83,138,0,1,0,1,1,0,1
1,1,0,0,67,204,2,1,5,1,1,1,17
1,1,0,0,122,206,0,1,0,1,1,0,2
1,1,0,0,128,119,1,1,0,1,1,0,3
1,3,0,0,57,122,1,1,0,1,1,0,3
1,1,0,0,120,137,0,1,0,1,1,0,3
1,5,0,0,92,126,1,1,0,1,1,0,4
0,1,0,0,115,75,6,1,0,1,1,0,4
1,1,0,0,133,118,2,1,0,1,1,0,5
1,1,0,0,70,129,0,1,0,1,1,0,5
1,1,0,0,69,139,0,1,0,1,1,0,4
0,0,0,0,80,137,6,1,0,1,1,0,3
1,1,0,0,114,207,2,1,0,1,1,0,3
1,1,0,0,69,206,0,1,0,1,1,0,3
0,1,0,0,82,38,8,1,0,1,1,0,5
0,0,0,0,122,229,6,1,0,1,1,0,4
1,1,0,0,86,199,0,1,0,1,1,0,7
0,1,0,0,83,216,6,1,0,1,1,0,3
1,1,0,0,86,120,0,1,0,1,1,0,5
0,1,0,0,120,138,6,1,0,1,1,0,4
1,1,0,0,55,216,0,1,0,1,1,0,4
1,1,0,0,81,140,0,1,0,1,1,0,1
1,3,0,0,128,38,0,1,0,1,1,0,5
1,1,0,0,48,38,2,1,0,1,1,0,1
1,2,0,0,57,216,2,1,0,1,1,0,3
1,6,0,0,53,138,0,1,0,1,1,0,3
0,1,0,0,92,181,6,1,0,1,1,0,6
0,1,0,0,21,204,8,1,0,1,1,0,3
1,1,0,0,69,197,0,1,0,1,1,0,3
1,1,0,0,134,207,2,1,0,1,1,0,5
1,2,0,0,66,75,1,1,0,1,1,0,3
0,1,0,0,80,92,6,1,0,1,1,0,7
0,1,0,0,121,120,6,1,0,1,1,0,4
1,1,0,0,82,137,0,1,0,1,1,0,3
1,1,0,0,67,139,0,1,0,1,1,1,12
1,1,0,0,81,140,0,1,0,1,1,0,6
1,2,1,0,64,120,0,1,0,1,1,1,19
1,1,0,0,41,66,1,1,0,1,1,0,3
1,2,0,0,76,229,0,1,0,1,1,0,3
1,1,0,0,79,119,1,1,0,1,1,0,3
1,1,0,0,33,140,0,1,0,1,1,0,2
1,1,0,0,134,118,0,1,0,1,1,0,4
1,2,0,0,80,204,0,1,0,1,1,0,5
1,1,0,0,72,213,2,1,0,1,1,0,6
1,2,0,0,70,201,0,1,0,1,1,0,5
1,1,0,0,120,61,0,1,0,1,1,0,4
1,1,0,0,115,89,0,1,0,1,1,0,3
1,2,0,0,92,94,1,1,0,1,1,0,4
1,5,0,0,71,129,2,1,0,1,1,0,4
1,1,0,0,120,205,0,1,0,1,1,0,3
1,2,0,0,92,62,1,1,0,1,1,0,3
1,1,0,0,117,119,1,1,0,1,1,0,5
1,2,0,0,70,38,2,1,0,1,1,0,3
0,1,0,0,113,72,6,1,0,1,1,0,8
1,1,0,0,70,115,1,1,0,1,1,0,6
0,1,0,0,64,155,4,1,0,1,0,1,8
1,2,0,0,123,122,1,1,0,1,1,0,11
1,1,0,0,115,29,1,1,0,1,1,0,7
1,1,0,0,114,207,0,1,0,1,1,0,4
1,1,0,0,68,228,2,1,0,1,1,0,3
0,1,0,0,68,202,6,1,0,1,1,0,13
0,1,0,0,133,62,6,1,0,1,1,0,1
0,1,0,0,133,204,6,1,0,1,1,0,3
1,2,0,0,86,94,2,1,0,1,1,0,4
0,1,0,0,53,56,7,1,0,1,1,0,1
0,1,0,1,123,84,6,1,0,1,1,0,7
0,2,0,1,117,38,7,1,0,1,1,0,7
1,1,0,0,82,119,1,1,0,1,1,0,5
1,1,0,0,48,216,0,1,0,1,1,0,2
1,1,0,0,120,206,1,1,0,1,1,0,1
1,1,0,0,86,228,0,1,0,1,1,0,6
0,1,0,0,69,205,6,1,0,1,1,0,2
1,1,0,0,55,75,0,1,0,1,1,0,4
0,0,0,0,128,205,6,1,0,1,1,0,8
0,1,0,0,68,202,6,1,0,1,1,0,2
1,1,0,0,55,89,0,1,0,1,1,0,2
1,1,0,0,128,199,1,1,0,1,1,0,3
1,1,0,0,86,204,2,1,0,1,1,0,3
1,1,0,0,117,198,2,1,0,1,1,0,5
1,1,0,0,24,119,0,1,0,1,1,0,5
0,2,0,0,69,197,7,1,0,1,1,0,2
0,1,0,0,64,110,3,1,0,1,0,1,4
1,1,0,0,55,229,1,1,0,1,1,0,5
0,1,0,0,120,138,6,1,0,1,1,0,5
1,1,0,0,71,138,0,1,0,1,1,0,3
1,1,0,0,69,204,1,1,0,1,1,0,4
1,1,0,0,81,204,0,1,0,1,1,0,6
1,1,0,0,123,119,2,1,0,1,1,0,2
0,1,0,0,24,120,6,1,0,1,1,0,3
1,1,0,0,67,183,0,1,5,1,0,1,8
0,1,0,0,83,213,6,1,0,1,1,0,4
1,1,0,0,33,38,0,1,0,1,1,0,2
1,1,0,0,128,202,0,1,0,1,1,0,4
1,1,0,0,80,118,0,1,0,1,1,0,3
1,2,0,0,55,38,1,1,0,1,1,0,5
0,2,0,0,24,56,6,1,0,1,1,0,3
1,5,0,0,82,62,0,1,0,1,1,0,6
1,1,0,0,135,230,1,1,0,1,1,0,6
1,1,0,0,64,185,0,1,0,1,0,1,11
1,1,0,0,48,216,1,1,0,1,1,0,3
0,1,0,0,123,35,6,1,0,1,1,0,1
1,1,0,0,92,66,2,1,0,1,1,0,6
0,1,0,0,64,19,3,1,0,1,0,1,18
1,1,1,0,64,213,0,1,5,1,1,1,18
1,1,0,0,120,229,0,1,0,1,1,0,2
1,1,4,0,26,40,0,0,0,1,1,0,4
1,1,0,0,69,228,0,1,0,1,1,0,1
0,1,0,0,122,170,6,1,0,1,1,0,15
1,1,0,0,133,227,0,1,0,1,1,0,9
0,1,0,1,80,35,6,1,0,1,1,0,5
0,2,0,0,53,206,6,1,0,1,1,0,3
1,1,0,0,133,204,2,1,0,1,1,0,3
1,6,0,0,113,146,0,1,0,1,1,0,5
0,1,0,0,81,138,6,1,0,1,1,0,7
1,1,0,0,123,121,0,1,0,1,1,0,2
1,2,0,0,80,198,0,1,0,1,1,0,2
1,1,0,0,86,67,2,1,0,1,1,0,1
0,2,0,0,114,228,6,1,0,1,1,0,4
1,1,0,0,69,129,2,1,0,1,1,0,5
1,1,0,0,72,179,0,1,0,1,1,0,4
1,1,0,0,68,228,0,1,0,1,1,0,2
0,1,0,0,57,118,6,1,0,1,1,0,6
1,1,0,0,81,207,2,1,0,1,1,0,5
1,1,0,0,114,56,2,1,0,1,1,0,3
1,1,0,0,70,120,0,1,0,1,1,0,3
1,1,0,0,118,181,0,1,0,1,1,0,3
1,1,2,0,134,0,0,0,9,1,0,0,8
1,1,0,0,68,66,0,1,0,1,1,0,7
1,1,0,0,80,121,2,1,0,1,1,0,5
1,1,0,0,80,134,0,1,0,1,1,0,5
0,1,0,0,122,229,8,1,0,1,1,0,1
0,0,0,0,48,115,8,1,0,1,1,0,1
1,1,0,0,21,206,0,1,0,1,0,0,1
1,1,0,0,132,66,2,1,0,1,1,0,6
1,1,0,0,48,94,2,1,0,1,1,0,3
1,2,0,0,121,119,1,1,0,1,1,0,3
1,1,0,0,55,93,0,1,0,1,1,0,2
1,1,0,0,57,66,1,1,0,1,1,0,3
1,1,0,0,79,75,0,1,0,1,1,0,3
1,1,0,0,69,205,2,1,0,1,1,0,2
1,1,0,0,134,199,1,1,0,1,1,0,8
0,1,0,0,132,199,8,1,0,1,1,0,3
0,1,0,0,58,204,7,1,0,1,1,0,11
1,1,0,0,41,201,1,1,0,1,1,0,1
1,1,0,0,80,120,0,1,0,1,1,0,4
0,1,0,1,86,126,8,1,0,1,1,0,1
1,1,0,0,128,126,0,1,0,1,1,0,3
1,1,0,0,122,121,0,1,0,1,1,0,4
0,1,0,0,135,126,6,1,0,1,1,0,6
0,1,0,0,26,199,6,1,0,1,1,0,4
1,1,0,0,67,119,0,1,5,1,1,1,18
1,1,0,0,68,205,0,1,0,1,1,0,3
0,1,0,0,134,206,6,1,0,1,1,0,3
1,1,0,0,134,205,2,1,0,1,1,0,3
1,1,0,0,82,134,1,1,0,1,1,0,3
1,1,0,0,113,197,0,1,0,1,1,0,1
1,2,0,0,122,206,0,1,0,1,1,0,1
1,1,0,0,103,202,2,1,0,1,1,0,4
1,1,0,0,70,206,2,1,0,1,1,0,3
1,1,0,0,83,138,0,1,0,1,1,0,3
0,1,0,0,81,197,8,1,0,1,1,0,1
0,1,0,0,120,137,6,1,0,1,1,0,6
0,1,0,0,118,118,7,1,0,1,1,0,3
0,2,0,0,67,75,7,1,5,1,1,0,13
1,1,0,0,123,206,2,1,0,1,1,0,3
1,2,0,0,69,204,0,1,0,1,1,0,4
1,1,0,0,117,119,1,1,0,1,1,0,4
0,2,0,0,121,207,8,1,0,1,1,0,5
1,1,0,0,46,228,2,1,0,1,1,0,9
1,1,0,0,121,62,0,1,0,1,1,0,4
0,1,0,0,80,35,8,1,0,1,1,0,5
1,1,0,0,113,191,2,1,0,1,1,0,8
1,1,0,0,123,204,0,1,0,1,1,0,3
1,1,0,0,122,197,1,1,0,1,1,0,5
0,2,0,0,118,204,6,1,0,1,1,0,6
1,1,0,0,120,205,2,1,0,1,1,0,4
0,1,0,1,69,226,7,1,0,1,1,0,8
1,5,0,0,81,82,1,1,0,1,1,0,8
1,1,0,0,57,89,0,1,0,1,1,0,3
1,1,0,0,83,134,0,1,0,1,1,0,3
1,1,0,0,128,137,0,1,0,1,1,0,7
0,1,0,0,83,118,6,1,0,1,1,0,1
0,2,0,1,120,137,6,1,0,1,1,0,4
0,1,0,0,114,92,6,1,0,1,1,0,8
1,1,0,0,55,205,0,1,0,1,1,0,8
0,1,0,0,123,137,6,1,0,1,1,0,4
1,2,0,0,79,207,0,1,0,1,1,0,8
1,1,0,0,80,40,0,1,0,1,1,0,4
1,1,0,0,60,139,0,1,0,1,1,0,5
1,1,0,0,68,229,0,1,0,1,1,0,3
1,1,0,0,120,139,0,1,0,1,1,0,3
0,1,0,0,81,205,8,1,0,1,1,0,4
0,1,0,0,120,205,6,1,0,1,1,0,1
1,2,0,0,92,38,2,1,0,1,1,0,1
1,1,0,0,24,179,0,1,0,1,1,0,8
0,1,0,0,115,73,6,1,0,1,1,0,6
1,1,0,0,57,200,0,1,0,1,1,0,4
1,1,0,0,134,205,2,1,0,1,1,0,4
1,1,0,0,84,130,0,1,0,1,0,0,4
1,1,0,0,120,228,0,1,0,1,1,0,3
1,1,0,0,120,205,0,1,0,1,1,0,4
1,1,0,0,117,103,0,1,0,1,1,0,8
1,1,0,0,68,138,2,1,0,1,1,0,1
1,1,0,0,121,18,0,1,0,1,1,0,5
1,3,0,0,103,202,0,1,0,1,1,0,1
1,1,0,0,83,66,2,1,0,1,1,0,2
0,1,0,0,81,140,6,1,0,1,1,0,1
1,1,0,0,121,204,1,1,0,1,1,0,3
0,2,0,0,80,229,6,1,0,1,1,0,5
0,2,0,0,70,115,7,1,0,1,1,0,4
1,1,0,0,81,142,0,1,0,1,1,0,8
0,1,0,1,121,92,6,1,0,1,1,0,10
1,1,0,0,115,121,2,1,0,1,1,0,6
1,1,0,0,70,206,0,1,0,1,1,0,3
1,1,0,0,69,137,2,1,0,1,1,0,3
1,2,0,0,69,138,0,1,0,1,1,0,4
0,3,0,1,33,118,7,1,0,1,1,0,1
1,1,0,0,128,75,0,1,0,1,1,0,1
1,1,0,0,128,134,0,1,0,1,1,0,3
1,1,0,0,79,213,2,1,0,1,1,0,5
1,1,0,0,86,38,1,1,0,1,1,0,3
1,1,0,0,26,56,0,1,0,1,1,0,3
1,1,0,0,92,115,1,1,0,1,1,0,3
0,2,0,0,45,66,6,1,0,1,1,0,3
0,1,0,0,114,18,7,1,0,1,1,0,5
1,2,0,0,33,38,0,1,0,1,1,0,1
1,1,0,0,68,202,0,1,0,1,1,0,4
1,2,0,0,39,229,0,1,0,1,1,0,3
1,1,0,0,67,34,1,1,5,1,0,1,3
1,1,0,0,121,197,0,1,0,1,1,0,4
1,1,0,0,134,212,1,1,0,1,1,0,10
1,1,0,0,122,129,2,1,0,1,1,0,2
0,1,0,0,120,129,6,1,0,1,1,0,6
1,1,0,0,66,122,2,1,0,1,1,0,3
1,1,0,0,120,229,0,1,0,1,1,0,3
1,2,0,0,82,228,1,1,0,1,1,0,4
1,1,0,0,82,75,0,1,0,1,1,0,6
0,1,0,0,33,33,6,1,0,1,1,0,6
0,2,0,0,118,66,6,1,0,1,1,0,4
1,1,0,0,123,84,0,1,0,1,1,0,6
0,1,0,0,41,207,6,1,0,1,1,0,14
0,1,1,0,64,119,9,1,5,1,1,1,14
1,2,0,0,60,75,0,1,0,1,1,0,5
0,1,0,0,41,146,6,1,0,1,1,0,3
1,1,0,0,81,192,0,1,0,1,1,0,5
0,1,0,0,123,207,6,1,0,1,1,0,2
1,2,0,0,76,120,2,1,0,1,1,0,5
0,1,0,0,24,197,7,1,0,1,1,0,3
1,2,0,0,92,72,0,1,0,1,1,0,6
1,2,0,0,53,201,2,1,0,1,1,0,3
1,1,0,0,69,204,0,1,0,1,1,0,2
1,1,0,0,120,61,1,1,0,1,1,0,1
1,1,0,0,48,159,0,1,0,1,1,0,3
1,4,0,0,48,159,2,1,0,1,1,0,3
1,1,0,0,83,121,1,1,0,1,1,0,2
1,4,0,0,55,146,2,1,0,1,1,0,3
0,2,0,0,86,137,6,1,0,1,1,0,3
1,1,0,0,70,206,2,1,0,1,1,0,4
0,1,0,0,84,61,0,1,0,1,0,0,4
1,1,0,0,121,159,0,1,0,1,1,0,6
1,1,0,0,70,118,0,1,0,1,1,0,4
0,1,0,0,133,139,6,1,0,1,1,0,4
0,1,0,0,70,201,8,1,0,1,1,0,6
1,1,0,0,103,216,0,1,0,1,1,0,1
1,1,0,0,122,140,0,1,0,1,1,0,3
1,2,0,0,48,181,0,1,0,1,1,0,4
0,4,0,0,69,229,7,1,0,1,1,0,2
0,1,0,0,41,201,7,1,0,1,1,0,3
1,1,0,0,81,25,2,1,0,1,1,0,9
1,1,0,0,70,205,0,1,0,1,1,0,4
1,1,0,0,132,142,2,1,0,1,1,0,5
0,1,0,0,79,192,7,1,0,1,1,0,4
1,1,0,0,118,139,0,1,0,1,1,0,4
1,1,0,0,81,38,0,1,0,1,1,0,4
0,1,0,0,21,202,8,1,0,1,1,0,5
0,2,0,0,80,205,6,1,0,1,1,0,3
1,5,0,0,122,62,0,1,0,1,1,0,4
1,1,0,0,76,228,0,1,0,1,1,0,8
1,1,0,0,41,29,1,1,0,1,1,0,6
0,1,0,0,120,206,6,1,0,1,1,0,3
1,1,0,0,134,228,0,1,0,1,1,0,1
1,1,0,0,82,204,1,1,0,1,1,0,4
1,1,0,0,114,159,0,1,0,1,1,0,2
1,1,0,0,57,75,0,1,0,1,1,0,6
0,0,0,0,66,75,8,1,0,1,1,0,5
0,1,0,0,66,138,8,1,0,1,1,0,5
1,1,0,0,120,118,0,1,0,1,1,0,4
0,1,0,0,113,229,6,1,0,1,1,0,4
1,1,0,0,120,120,0,1,0,1,1,0,4
1,1,0,0,24,212,1,1,0,1,1,0,10
1,1,0,0,120,204,1,1,0,1,1,0,2
1,1,0,0,118,197,2,1,0,1,1,0,4
1,2,0,0,134,66,1,1,0,1,1,0,8
1,1,0,0,135,230,2,1,0,1,0,0,3
0,1,0,0,75,146,7,1,0,1,1,0,7
0,1,0,0,126,92,6,1,0,1,1,0,14
1,1,0,0,67,88,2,1,0,1,0,1,15
0,1,0,0,41,115,6,1,0,1,1,0,3
1,6,0,0,70,146,0,1,0,1,1,0,6
1,3,0,0,68,35,0,1,0,1,1,0,2
0,1,0,0,79,94,6,1,0,1,1,0,1
1,1,0,0,121,205,2,1,0,1,1,0,4
1,1,0,0,55,138,0,1,0,1,1,0,1
0,3,0,0,126,202,6,1,0,1,1,0,1
0,1,0,0,70,205,6,1,0,1,1,0,1
1,1,0,0,117,38,0,1,0,1,1,0,4
1,1,0,0,123,204,1,1,0,1,1,0,4
0,1,0,1,80,56,6,1,0,1,1,0,1
1,1,0,0,81,204,2,1,0,1,1,0,4
1,1,0,0,81,121,0,1,0,1,1,0,3
1,1,0,0,66,119,2,1,0,1,1,0,4
1,1,0,0,55,66,1,1,0,1,1,0,2
1,1,0,0,26,84,0,1,0,1,1,0,4
1,1,0,0,123,139,1,1,0,1,1,0,5
0,1,0,0,80,118,8,1,0,1,1,0,1
1,1,0,0,133,181,1,1,0,1,1,0,1
1,2,0,0,71,206,2,1,0,1,1,0,3
0,1,0,0,123,204,6,1,0,1,1,0,4
0,5,0,0,24,213,6,1,0,1,1,0,2
1,5,0,0,121,213,2,1,0,1,1,0,8
1,1,0,0,121,119,0,1,0,1,1,0,2
0,1,0,0,41,138,7,1,0,1,1,0,5
0,0,0,0,39,118,8,1,0,1,1,0,4
